Customer_ID,Age,Annual_Income,Policy_Count,Total_Premium_Paid,Claim_Frequency,Policy_Upgrades
64ce5f0a,73,51606.19,2,9734.3,5,1
ee6d34c3,79,116817.6,1,15916.82,7,4
3ef67015,41,41870.76,1,5962.2,0,2
d7522caa,51,44691.52,5,16823.82,5,3
2960a644,47,79892.58,2,13060.94,1,3
cf0953fe,35,57216.38,2,8251.69,2,4
bdd2a60c,36,52170.19,3,8756.63,5,4
de3130dd,48,103880.89,5,18556.83,1,0
e4512158,77,104626.33,5,4746.92,3,2
23678a11,77,127187.22,3,14020.57,5,2
86ce0372,36,74302.11,3,14292.24,4,4
55857774,66,29501.06,1,18487.77,5,1
47017423,63,55576.63,5,14406.7,5,2
643ef39d,36,147400.71,5,11897.11,7,3
9ee62868,39,97513.61,3,18099.19,8,4
77102950,41,112265.82,4,16668.07,4,2
3b8c4101,62,20956.52,4,14477.14,5,0
ae4e9591,29,87366.75,1,1135.28,5,4
7b1ccbd4,47,24878.73,4,7783.65,5,3
c7e798dc,75,93999.93,4,12821.85,1,0
a4431923,55,139700.21,4,10683.89,3,4
7a5a053b,70,145894.49,2,6726.71,0,4
7dda7892,48,90271.85,1,3316.27,0,2
433929c9,53,79566.62,3,11283.43,0,0
1a8c6fc4,36,142852.22,4,6075.39,6,4
257f0529,65,107569.28,2,5043.51,0,3
75ec7a8a,62,28436.91,4,8279.69,5,0
ad2c7bb6,53,80544.33,2,15817.08,1,2
d9a37ba6,47,51231.85,1,10013.14,5,1
dfc54b8d,72,81074.56,4,4721.6,5,4
0c626894,66,79210.52,2,2779.61,2,1
17d9556f,72,95678.82,5,10230.25,7,4
7e2c1be7,50,66380.16,5,15990.14,3,2
9c3f1291,35,41355.16,2,13229.95,6,2
251a0745,69,85483.53,4,5026.9,3,2
a67444a2,66,127926.37,4,9015.78,0,2
9c1cb441,76,106321.59,1,17176.99,5,0
07bdabe8,45,63987.82,1,3964.29,4,0
8837d787,76,141617.99,3,10875.57,8,4
c5af8196,64,138586.98,1,7446.51,8,0
158e5c4c,28,47215.29,4,2921.51,7,4
e7bb0bac,74,25124.29,3,1473.13,6,0
9bdc3918,77,116370.13,1,11339.49,1,0
d9992997,71,127589.33,2,904.6,7,0
4f002afa,62,145822.39,5,2517.2,2,3
e12a3629,50,135678.73,1,7277.5,5,2
f9e1e2ce,34,98069.52,1,1348.64,9,3
dd1af8e9,23,88906.8,2,8308.68,6,0
0d8fb1a0,21,23619.34,4,3042.12,5,0
21d31de2,37,52065.34,2,7322.53,4,3
e748fca1,65,79749.92,1,15927.61,3,4
206f79a1,64,101705.51,4,12714.1,1,2
2dd2f4ae,44,92442.74,3,9185.32,8,4
c28c6a8e,32,116542.68,1,2290.75,6,2
3dd1d6ee,23,56369.7,2,12573.42,6,1
f729bc4c,64,93443.84,3,3692.34,3,2
63fc5212,31,31458.49,5,1993.43,4,4
ffdb0ffa,77,73776.52,3,13447.92,5,2
4e7973a3,28,117520.91,2,18285.17,1,1
6fb9b368,56,110142.11,3,9481.57,3,1
6b84c81a,26,148783.56,2,1299.42,3,0
62a12df3,43,56125.85,1,17665.81,3,1
c120e562,33,84764.61,4,1805.99,6,3
c89f1571,22,62838.95,5,17416.51,6,4
f7df47f4,74,77278.4,4,8140.48,6,3
9c6af885,69,131403.52,4,7625.19,6,3
b602d1ce,78,108947.18,4,11084.55,1,4
1a67de2c,27,134717.35,2,19163.15,4,3
ab0adee6,67,46456.44,2,18025.44,9,3
5876f2fc,20,133536.95,5,9671.44,1,3
36863f8a,30,27769.1,2,14068.55,4,1
d35f9ac2,60,135517.91,2,11818.37,5,4
6d358c56,66,62779.59,2,14022.5,2,4
436d18b5,47,60896.39,2,16671.89,5,4
ed1bf4ef,79,86571.51,1,1172.63,4,3
e49a8fcb,71,142289.72,5,6852.32,3,1
e683d9b1,62,26211.58,2,19206.92,9,4
0900ac58,23,65790.03,5,19012.06,8,2
0dfccbce,34,131354.36,3,718.81,7,4
6dd5ffaf,76,71487.08,1,4428.08,6,0
06587541,62,45890.4,2,19878.52,0,2
9c2e63da,68,75223.24,1,10110.09,8,4
729f56f3,70,70121.83,1,11670.89,8,3
0007c5b6,36,139004.11,3,3745.19,5,4
ab2e06ab,59,119051.47,5,17939.54,6,1
f0a3d7e3,52,85665.02,1,5009.65,2,1
d2f7debb,63,148488.17,4,4198.13,4,4
0b8dcf53,43,80486.08,3,4948.39,6,3
53980bad,68,27570.92,4,18432.62,0,3
74640ada,22,54095.66,3,14205.51,0,3
6b5e86f1,46,76689.16,4,15487.63,4,4
ff3a77fd,54,40397.34,4,7852.21,8,4
3ba95a88,37,143183.47,1,18228.95,6,0
b6c3ee59,66,119690.36,1,15893.46,0,1
2144dac2,38,54877.34,3,15136.65,4,2
5e58487d,27,96804.59,5,19433.34,7,2
cf84c97f,22,113788.39,1,7640.84,7,1
4af827f9,53,142366.26,1,12413.99,1,0
21c8db7f,23,134612.6,2,18243.63,6,1
f74229b1,43,86974.99,1,15922.33,9,0
8df661c8,21,120704.84,5,11485.89,4,0
2df17416,79,93078.82,2,1986.17,8,3
0fe07ff2,56,91851.51,4,13228.11,2,1
f5cbad4e,56,34916.45,4,10767.83,0,2
5d69c731,67,36397.9,2,4091.52,3,4
580feab1,52,88839.37,2,17703.94,6,4
9f637caf,18,54952.0,2,7193.35,0,1
b7ae7a2b,41,22734.8,3,8055.86,1,4
224033c5,74,113969.1,5,13611.83,4,0
8744dcf4,53,24223.26,5,10031.58,8,4
156fc297,23,97385.99,4,2240.98,0,0
2cade81c,58,90095.19,4,8055.11,3,0
3fa305cf,71,145945.91,4,2342.09,2,2
6ebfe558,63,82947.71,1,4219.63,4,4
2489684f,77,28268.19,4,639.9,4,2
007bd7ad,61,91719.44,2,4035.61,9,4
2acf5ab0,77,129342.5,4,6943.72,1,0
f7026dbd,74,149590.41,2,10995.26,4,4
a4f5900d,48,75944.61,3,18425.91,8,2
f7358ba0,37,61638.84,1,11036.37,4,3
03595df9,41,137864.93,1,14259.27,9,2
1e6dd865,42,44861.48,5,7474.7,1,3
510e3dc7,53,100005.76,3,15156.8,6,1
6e47971a,38,72742.88,2,12599.14,5,2
d9a2b27e,47,25340.71,3,9465.98,6,4
6db5a7f2,41,65147.5,1,4278.49,7,3
5918a582,61,54479.71,2,6419.05,9,4
9f08d7f6,59,109191.85,3,12608.45,4,3
b4e76e34,47,143342.76,1,8808.1,1,2
56e27585,39,54846.13,2,17843.04,6,2
d450c0e9,45,125490.57,2,5079.39,6,4
a8c0e867,24,27196.78,1,1924.92,7,2
5939393b,52,89955.73,2,11992.3,6,4
7cb44009,72,29171.51,1,17777.99,9,0
10b0faa3,45,141424.29,4,7612.41,6,3
ba5cdf12,31,119625.67,4,13130.37,8,4
b5161b1b,73,105533.49,2,5012.55,7,3
ef5cbe60,27,127106.53,2,11390.2,1,0
721388ea,33,104177.57,1,15842.45,1,3
ccf58e46,33,145962.77,2,17407.12,6,4
6bf165ca,71,112814.53,5,2549.82,9,2
b802021f,48,140205.62,4,7449.3,9,3
00b0babf,59,87227.15,2,12973.07,2,3
3f7d1b05,42,35218.37,2,1177.1,0,0
e44326b6,30,88663.1,3,13967.0,8,1
ddefd364,23,36493.47,2,10796.66,2,2
3cffe45c,61,97024.15,5,6127.04,0,4
7fc4f449,26,82724.1,4,16385.76,5,0
cbdf6c99,62,100934.8,3,6155.99,3,4
ad97f74a,53,21306.11,1,19832.59,0,4
e60b1091,73,45329.26,1,16419.22,3,3
6ddcd051,60,83872.96,4,14305.62,7,0
b4f08190,37,143565.46,1,1696.28,6,0
4369ae3b,35,69869.18,5,18134.05,0,2
0305ebde,75,75168.36,2,15906.08,9,1
9344ec06,60,112910.49,4,4965.99,8,4
103d9a82,74,98493.06,3,8148.84,5,2
972cb0b6,38,58860.4,2,5738.32,1,2
39106706,21,73406.13,1,19696.11,2,4
ad1f9ce1,67,48300.97,1,17156.83,6,3
ced67b27,50,145582.79,3,18639.39,2,3
67bc87a5,44,36982.47,5,15881.1,2,4
a90bfd1a,24,68338.78,3,9398.79,4,0
909890a0,23,23359.07,4,4505.97,2,1
0f5eedb5,32,48831.33,3,4557.56,2,3
c52a3317,35,121461.25,1,3457.82,4,1
2592923f,49,46152.78,5,11159.67,4,2
b8ee0494,73,30408.24,5,18439.35,8,2
18e72534,28,81678.91,3,19840.06,0,4
4be94025,37,21296.0,4,6102.35,0,4
8fb273f8,41,31019.6,1,14097.63,8,4
3aecbd38,32,124991.36,2,12143.41,4,3
e5bf7d45,65,120291.53,5,10034.25,3,1
f54f1d95,24,138968.05,3,13482.49,1,2
ee28d413,38,131087.01,4,7741.58,8,1
e7a78d8e,59,108812.82,4,18917.45,5,3
6f92ff91,43,26803.27,1,14256.25,8,1
8a42a3c3,61,121770.32,5,15206.92,4,1
efd0f31b,73,129916.41,1,5227.23,3,4
75c2c77b,31,123880.68,2,3787.35,6,1
aedf90b0,74,86102.27,2,8189.65,4,1
85b4216f,54,50277.24,2,15450.11,7,1
ec81e0bd,75,129892.9,4,18806.52,7,0
7fc21bc4,38,114531.17,5,8832.93,1,2
71ab5284,35,147498.95,1,15596.06,4,2
886a4ff3,22,40240.04,1,9672.95,9,1
8e86e21f,20,49336.4,2,6256.95,7,4
328c1d86,40,47533.76,5,14915.67,2,4
56dbbdc5,43,123030.17,5,16064.94,6,4
2ff14f74,54,44297.95,3,4455.4,2,2
b88062f2,41,28665.78,5,6450.81,5,3
7874b6b6,66,149812.9,5,10148.15,1,1
1d4b4872,36,23226.24,1,4137.18,5,2
91b4be40,68,128581.73,5,18612.27,5,4
512b5c90,42,67497.69,5,12031.01,7,2
4dd6cfb6,38,129410.01,1,2863.46,4,2
81aface2,29,92100.66,5,4088.58,0,2
c13cde2b,74,137212.06,1,19109.93,7,4
9f2f6300,78,140405.09,3,14894.29,8,3
466510d7,58,21182.76,4,14820.9,0,0
e0bc18b9,50,29803.58,1,1913.72,4,1
2113b089,67,52546.63,1,17958.33,5,1
7113b1f4,70,107011.0,5,9152.84,3,2
185e9275,21,135475.39,1,13364.49,1,3
45f00b32,59,79792.45,2,19213.94,4,4
82f4b715,74,98906.51,2,2450.24,3,0
251ac3b3,24,44504.98,3,9904.39,6,0
cf34775d,39,124645.69,1,1467.45,5,2
c6358314,72,145752.65,5,10241.14,2,2
3928ad87,50,54917.86,5,5419.06,8,4
d6ec5abb,34,84327.37,4,18265.78,3,4
87455945,41,31195.09,3,8270.6,4,4
bbc7ae4f,78,92687.77,5,12860.51,2,2
37945406,78,85361.85,4,17275.6,7,3
8725304d,51,38776.74,5,19681.99,6,2
a20044ce,45,77468.61,4,10324.48,6,2
11bd6dc9,75,63433.6,2,9387.28,7,0
a18d3ef1,60,87838.01,2,1976.92,6,4
887bcb24,58,96135.06,5,748.41,2,1
3f37a437,56,21104.43,3,12371.64,2,4
f1010a31,39,118930.78,1,1776.55,1,3
d0f33a7f,66,112691.86,3,7917.39,0,3
551a29c2,34,67617.23,3,570.33,4,4
319e5bb5,51,26881.67,1,12496.94,3,4
8914f26b,23,118141.23,2,8795.6,1,2
9b127458,63,144172.77,2,2976.91,0,1
d391d50e,23,51219.71,1,6279.17,2,2
b77f1a7d,51,62058.2,4,11608.38,5,0
405ecada,18,43895.68,3,13305.91,1,0
5f4a7131,27,95001.7,5,9515.55,9,3
4c466aba,38,40129.38,2,16177.2,6,3
4870d4f6,22,66305.21,5,2692.59,6,1
a954b5cd,19,110611.69,1,2148.64,2,3
cfb4989d,39,92815.08,5,1362.76,0,0
0115ae1b,65,70240.13,5,10948.64,8,1
7410adef,74,74632.45,3,14271.52,4,0
a5414641,19,93074.41,1,3045.17,1,4
470cb740,27,20762.41,5,12959.44,7,4
d08f0478,51,30206.28,2,9800.48,9,1
fd6a9857,33,134563.55,1,19753.22,9,2
0c5296e6,65,30124.27,2,14490.74,3,3
ce0b49da,68,111884.47,4,13320.73,9,1
72356b2e,78,139604.96,5,11623.77,6,3
6a5ec4c7,56,55188.87,1,19948.64,4,0
7114f07a,39,68163.89,2,19618.95,2,2
0d4a94d7,29,93959.78,5,10993.24,9,3
4f74e5ba,41,134622.17,3,9376.08,7,4
ec1fafff,64,142447.73,2,9511.24,1,4
f04f21b9,57,116143.22,2,8852.68,0,0
294a183d,55,31260.57,4,10862.27,4,1
587e5571,77,106990.04,3,5834.89,3,3
45394c76,76,73339.48,4,18572.38,9,0
8581b022,27,81191.13,3,10059.49,6,4
17d4ffe2,52,26389.29,2,16919.15,8,4
16cf6e87,68,44838.08,4,9768.42,5,4
7c83c785,66,122766.77,5,14506.66,0,2
2f629680,49,79014.65,3,7069.2,7,2
c81aef52,24,59216.09,2,12683.73,1,4
3117408f,38,69922.48,1,10218.24,3,1
328b48a9,37,131071.94,3,7658.73,2,2
73982d8f,43,117369.87,3,17690.35,5,3
bfe9da82,21,55401.0,5,2697.88,1,2
f57138d3,63,35275.24,3,9995.0,4,3
4ccf8a79,69,52759.77,3,4290.2,8,2
25ef783d,39,139698.34,5,17290.57,2,4
7502b2c0,32,95606.55,5,5442.65,1,3
80ed9bb9,73,89352.43,4,12851.89,1,1
189fbfcc,57,97531.17,2,3728.49,8,2
dbb414c6,38,67583.67,2,8395.82,5,2
6498b343,32,124923.91,4,18037.47,1,4
bbd64957,39,88027.21,2,3738.26,2,3
36c3c386,69,35177.23,3,13432.32,0,4
85bad946,45,36778.47,4,4487.95,1,3
3abab4d7,31,89791.69,4,8607.11,1,2
dbccd20f,44,141754.13,2,11042.03,1,2
daef1ed7,78,60085.78,1,11757.48,6,2
9d4ca912,58,133040.35,2,12248.97,2,2
5608278d,57,119332.43,1,12982.56,3,0
2cc72bfe,75,52215.62,4,5799.49,1,2
7307d8d5,45,24724.3,1,8326.67,4,2
2206a480,43,33240.14,3,1227.71,8,3
1b8a2ff8,66,114704.21,5,15490.76,8,2
d8fd0fcc,19,45957.07,1,16823.44,6,2
1d9b7fcf,42,68265.22,5,4385.12,7,3
31c06c6f,73,85220.89,3,4428.16,4,2
b7146884,79,114310.86,5,1319.71,4,2
2ba5ee9e,20,34720.06,3,19422.48,2,4
c42e8c45,25,72827.63,5,16240.14,5,0
473b4152,61,83059.48,5,7533.71,0,3
139bd1db,50,90307.52,2,9897.21,2,4
2b2bbfd6,59,126386.88,1,6193.36,1,1
27565f77,69,42318.17,5,12146.26,6,1
7023dd6b,52,125018.09,4,14487.51,8,0
f77ba405,23,110074.2,2,9223.69,3,1
59436d55,56,92263.21,1,17535.09,6,0
82713be6,69,110938.62,2,10582.0,7,1
e6f9d085,40,73562.31,1,3312.94,9,1
883a5606,42,37991.69,3,12634.68,1,4
0fe75ac1,76,106549.48,5,9513.5,6,1
ac732e62,67,88207.4,4,18745.6,2,0
3d63284a,60,103118.72,2,8141.93,7,2
3b7721e7,36,63939.84,2,8355.88,5,2
67530884,22,137892.66,2,13190.08,2,2
58eae126,68,96358.08,2,10776.23,7,0
ea511d24,28,31102.32,5,7801.77,2,0
91eedf65,73,78474.52,1,19800.6,8,2
7dec5b30,29,118326.29,5,6392.62,2,1
e501139e,27,123237.49,3,5911.81,0,2
d55e5e04,25,84297.62,5,17356.34,1,3
b755bfff,41,136317.18,5,565.77,3,0
860164d6,77,54796.9,3,4424.44,1,3
d1e8ae16,45,73377.83,5,12013.71,3,3
cecccba0,58,136817.6,1,3667.79,3,0
d86fc11c,53,136513.37,4,19723.18,3,2
71e8e9fd,54,109142.66,3,9551.81,0,4
b20d4d27,38,131667.47,2,12148.6,8,3
880fb23b,25,31540.52,1,3627.28,9,2
4770bbd6,72,132449.35,4,6142.87,6,4
a9b17353,26,61680.59,1,12485.18,1,3
a076cff5,64,43183.1,1,11216.29,2,2
0edf5b4f,32,51118.08,2,15795.1,7,3
f49f740b,65,74335.91,4,5750.05,6,2
ac465726,63,52654.96,1,13244.07,3,1
c6b7c425,57,61673.79,2,6174.02,3,1
5af64d76,35,37547.2,3,11941.68,8,0
f7c7ea74,59,58502.98,2,12298.1,4,4
8cd0bc2a,77,94396.9,5,2875.86,4,3
e6cb6132,37,77440.98,2,11198.35,6,3
6a5da612,23,65073.44,2,732.8,0,2
787d15ca,29,117038.78,2,10273.61,2,4
0b942038,19,136156.3,1,14101.68,1,3
9298ee72,24,118382.6,4,1920.24,9,4
d64ad348,33,63160.09,2,18804.86,5,4
de1397cb,20,116777.48,2,9445.73,5,1
02c4cab7,62,39757.42,5,18799.12,9,3
4e2c2b7a,20,36941.34,5,2594.27,0,3
60aa6484,44,64931.51,3,19023.1,5,0
2b460328,67,125001.31,3,2629.34,9,4
b8cb4fe0,60,52025.27,5,9499.17,1,2
87b5e236,57,28222.94,4,18790.85,3,1
7aacf48e,55,37122.24,3,5037.81,5,0
1c6dbe4f,50,131636.85,4,1178.31,2,1
e83f86d4,45,102391.83,5,15965.66,2,2
22f04f74,18,52916.15,3,12119.73,2,0
aa6527ad,72,92188.46,2,10521.46,3,1
957ba003,25,88585.35,5,1169.7,8,2
9b888a5e,54,105206.68,3,13238.01,3,0
cddcb4b0,49,50314.38,4,3846.66,3,2
96487cf4,77,132372.39,4,18658.34,3,0
8444920a,65,60217.91,3,13871.68,6,3
58acd310,60,110237.12,4,14287.16,4,3
45edadc3,54,22096.2,3,5035.32,1,1
16689c2f,21,68445.43,3,17674.7,6,4
13ed7069,47,65722.28,4,10985.79,2,4
45ead4b2,23,90652.98,1,17213.14,0,2
6221c412,63,29455.71,2,5783.48,8,0
9732f4d7,71,122717.08,5,15231.5,4,3
5d3dddc7,36,48311.5,2,11704.05,9,4
d4dd6c44,49,108014.92,5,1444.18,0,3
0d018bfc,26,124417.58,5,8404.18,0,2
2fe5f9ac,29,93044.0,2,4086.25,0,2
72c3b945,28,116314.82,3,7503.88,8,0
23cf9025,63,106041.84,4,7975.36,7,4
55c7fb2b,72,66218.87,1,9761.1,5,2
fbb4544e,33,125151.61,1,12205.66,9,2
b7ceb399,18,58311.18,1,11634.06,5,3
62b53e5a,62,94257.68,2,1260.33,5,1
a7faad4c,72,116901.71,2,15138.44,3,4
4c636da3,70,69264.27,3,19009.09,4,0
551b1cb0,38,59359.79,1,7299.29,9,0
efeaafcf,47,79714.98,3,4005.06,2,3
0003c440,30,126335.25,1,11030.03,2,0
93a1df6d,51,140889.83,2,14245.8,9,2
e4ec8ee0,21,90860.84,4,13738.65,6,4
82271f59,45,105990.61,4,12436.14,4,0
a2f4ed98,55,137425.57,4,3351.53,7,4
7dd9b6ee,75,32811.09,4,16818.09,4,0
c7f128d3,48,50170.22,5,8799.62,3,1
c414ee74,76,112157.0,1,4818.64,2,1
4805dbf0,72,127086.78,4,2182.19,1,4
345dd153,44,131413.77,5,8626.02,2,1
ad49b171,22,73963.93,5,12550.47,6,1
e105f528,42,31614.19,5,13474.87,7,2
08eccdb8,20,76911.59,3,19273.37,4,0
5024773c,50,49995.5,3,3486.39,0,1
90075225,21,57855.54,5,19722.59,2,4
f88f5775,42,120394.78,4,13266.18,3,2
161581fe,37,29818.52,1,9357.47,9,1
7d493d61,51,127585.56,2,17819.79,3,4
84dd925e,43,75596.98,3,14042.35,0,0
55232191,79,97488.31,4,7299.99,9,1
9109fc71,79,31654.79,4,17739.67,8,4
b310f1c7,22,63856.68,2,13499.0,9,4
1f93aa03,52,31661.12,2,14127.33,3,3
7cf85b7f,78,145000.68,4,17979.6,1,4
51e3c661,45,124944.01,2,9244.12,8,3
200526dc,46,79752.26,4,13309.63,3,0
11d2efb1,26,49068.33,2,15021.44,3,0
577d530c,69,141349.16,2,9351.83,5,2
fa1bd0c1,55,64797.56,4,2127.32,7,3
8a8eec3a,67,40927.98,5,15543.08,4,4
3c01535a,23,93211.37,4,1432.42,7,2
e1a5c928,36,142690.64,1,14499.33,0,2
7db8f776,77,20497.94,2,18262.07,3,0
bed761bc,61,50956.23,3,7265.9,0,4
868cc9d5,74,141998.19,2,2490.2,2,3
5ad26b4a,28,42241.18,1,5040.85,6,0
0c0b56a6,19,34721.65,3,11464.49,0,2
72cf065a,64,94124.34,3,18881.86,4,1
3ba970f5,61,132039.7,4,10489.51,0,2
352e7b92,61,82024.28,5,2698.38,5,1
948d059b,26,149293.35,4,12741.77,8,0
e9002b6e,38,108292.32,3,14790.48,2,3
80783e2f,41,29629.74,3,8169.03,5,4
81be29c5,51,149068.18,5,14569.52,3,1
50b8f418,39,73026.25,2,6834.04,5,4
4bfd98fc,20,57362.33,5,15887.26,1,0
cb438d34,29,92524.29,4,7150.91,3,0
b8f48b93,45,59559.99,2,5494.09,6,0
b831e059,47,31239.48,4,17644.04,5,3
9b7cfdd7,43,20185.68,5,11195.23,8,1
e91f1f89,65,78445.84,2,6060.55,6,4
ab044339,38,128792.24,5,18734.19,0,2
cd3d86bf,45,94400.97,1,13971.6,5,0
565519a9,73,149896.95,3,4803.66,2,4
9e618437,43,57290.06,2,12485.53,7,4
0bb01d56,79,56459.16,3,17472.0,0,3
17ae1323,50,40767.43,1,14074.99,9,1
b588b023,38,41328.27,2,5272.8,1,3
766c0b56,52,57074.26,3,13152.54,2,3
01029daa,69,123069.21,3,12573.61,2,4
66202184,51,137748.38,2,16506.45,6,1
863440be,58,146761.33,3,3973.59,7,1
dd8b9a60,68,50197.66,3,14142.88,8,1
99243a1f,64,134568.68,2,1033.73,6,0
e0ec5e80,35,62673.16,3,14075.42,7,1
c309e0fb,75,34669.27,3,19228.53,5,4
6d51c26b,28,133103.24,4,3900.57,1,0
c0c2e6c6,74,102693.73,4,6570.35,0,2
a09a0e89,40,41415.02,1,11866.0,2,3
d00baa98,65,75878.06,4,14781.7,8,1
85597110,39,57343.5,4,7215.24,6,2
b253e689,34,115783.29,1,13453.05,1,1
4d3745af,22,78944.11,3,18035.94,0,3
6adc8df2,61,148606.39,3,14667.9,1,4
18c4df21,28,27116.85,4,14364.94,2,4
855cb2c5,47,66151.98,1,7948.43,5,3
1cce9346,32,82647.02,3,18272.87,8,2
0f1c9834,44,85407.36,5,5907.8,7,0
c0d1c89d,52,61071.66,2,4502.97,9,0
b70b2e8f,50,114801.23,2,7602.37,8,1
5bf1973f,37,133717.12,2,13178.05,7,3
a618dcb4,78,142033.51,4,17302.72,6,3
8614f026,33,124662.14,2,3075.54,5,0
e0388f8b,51,130575.43,2,16369.14,7,2
a8c84788,19,91570.89,5,16350.06,5,3
efc8623e,52,127365.47,3,11944.93,1,4
ce636f4f,57,59455.51,5,15332.63,8,4
74fecf48,73,71802.24,4,4046.67,8,3
579589f6,45,61198.69,2,3806.93,2,2
a10ca111,64,80760.35,3,17324.6,8,4
58534a84,56,57125.35,2,10213.89,1,2
13b0f287,23,145009.49,2,5295.78,2,0
94be6a25,26,60669.8,4,13930.24,5,1
39418c96,37,32745.79,2,17891.57,3,0
55d36b41,77,88486.23,1,12830.29,7,1
e07d2de9,18,27422.88,3,7273.23,0,4
7d9ba54e,25,34370.61,3,9923.14,5,1
96556036,72,48520.62,1,15169.25,1,1
cc09f786,40,80365.53,4,1816.27,5,3
5b3c1d1a,20,76322.62,2,4734.71,0,1
ae78c453,21,123959.94,2,9520.37,1,3
c85bb175,75,116131.71,3,12282.7,8,1
4ccf3e15,42,75421.38,4,7113.73,5,3
57575104,64,63381.55,4,6318.62,7,4
ae01300e,55,61140.94,4,1306.99,6,4
341e960e,32,120619.36,2,1135.73,8,1
1808beb1,38,26769.41,4,5934.55,8,2
b564ea70,52,21666.81,1,10844.87,3,4
5df168f7,74,123420.77,5,11349.24,6,0
5e2a0a80,70,82029.03,4,10133.54,4,0
772f5343,70,37014.55,5,8492.67,6,3
e76e1eb7,63,50623.57,2,5419.69,3,2
a2a23458,69,141225.51,4,8313.54,9,3
f94b4b0c,31,131735.39,3,3205.82,0,1
b9def83b,53,112272.06,2,2747.55,3,4
5cdf9f4b,29,82689.28,1,6348.89,9,2
26b5b04d,34,87642.07,1,19909.3,2,3
7330c589,56,146781.79,5,6866.69,8,3
69df5859,26,145550.16,5,18760.9,4,0
506a9a9e,52,47984.98,3,8149.11,3,1
ce9f4d69,77,125443.59,3,9060.69,7,3
04a19028,30,45641.55,1,16042.73,4,0
5f3b9b31,32,47759.87,4,2325.95,2,2
2a09224b,35,107892.09,1,4055.11,1,3
73f9d36c,68,72650.14,1,19489.89,7,0
086fb550,50,141100.77,3,10365.39,1,1
33162e99,23,31571.27,5,1364.04,7,4
b59a089b,76,86498.33,3,1423.92,4,2
09fbf3c1,44,139407.8,3,18191.19,7,3
77a9323a,40,137534.78,3,17530.62,4,0
8ec72e4c,76,40348.8,1,9438.78,0,3
f355bd89,44,67662.9,4,3682.83,1,4
8e3b75cc,51,100485.78,1,16690.55,5,3
3be6e581,73,40721.34,2,6829.7,2,3
5cb96971,63,145842.88,3,8671.64,7,0
d1766201,55,138917.41,3,13808.29,4,4
713075a9,31,41703.52,2,7391.27,2,2
d8b7cde6,53,35750.21,3,12759.06,9,0
26e2c72d,70,31103.1,3,17763.01,6,4
1b88004d,25,138227.68,3,16048.78,7,4
7cb85e60,79,45171.1,2,7941.42,3,3
ce499826,52,74117.04,1,6114.76,8,1
a4284f3c,36,78350.68,3,6067.45,5,1
5b591308,47,97871.44,4,7297.53,0,2
1c434df1,31,29325.59,2,10123.58,4,3
41c3184a,76,49478.62,5,8623.65,4,1
88443307,37,141093.75,2,3093.58,6,0
b681694e,66,138093.31,1,3687.39,6,2
37456ddb,42,121567.78,2,7187.13,5,3
82d7273f,57,22522.16,5,11460.25,7,0
238f7d6b,41,62510.88,4,12056.95,1,1
0baba326,31,101634.64,5,9981.04,6,1
36b93d7b,43,55774.73,2,14906.13,9,1
ce02f7bb,55,138246.27,5,14876.35,6,1
6ebc2ae8,40,102405.63,2,8838.74,3,4
bcebb871,39,29347.87,4,2926.6,9,2
a0b5d970,65,138170.73,4,10838.41,1,2
e5be09fe,74,144509.67,1,7938.65,3,1
886a63fe,36,30102.61,4,3189.5,3,2
b0290236,63,89206.83,3,19645.44,5,0
95aa0dd7,68,59437.36,5,7710.23,6,0
db9c4189,20,71069.08,5,12703.06,2,2
408644ec,59,43354.66,2,10057.51,9,1
3c94951f,36,95149.37,4,3285.15,0,3
46d2ea88,26,144537.32,1,1583.1,2,1
e13cdde1,45,85399.44,1,12702.5,8,4
2936f153,37,30778.9,1,5316.93,0,3
bbfa24f8,62,100600.17,3,5251.25,7,4
6662aec1,24,64228.99,4,19161.04,1,2
afcdf360,31,131270.27,1,9504.58,5,4
b0968a12,26,76508.16,3,1073.81,2,2
bee7a126,76,45069.15,5,7126.93,6,4
f8408d4a,77,44843.73,2,11897.59,1,3
2f57dd9d,72,119939.34,4,6907.06,3,4
294c8784,74,54526.39,4,1023.61,9,1
a8415d51,77,119740.34,5,9164.07,8,2
a43fbba0,36,46765.35,4,2565.17,5,0
1460fad4,64,61819.23,4,12573.62,3,4
a5b1c4a7,69,80513.31,4,12581.95,1,2
1c5e1794,31,142615.46,4,1236.3,9,0
5cb686b9,73,141125.09,3,6167.99,8,2
9d91b6ac,55,46893.34,3,8566.88,3,2
bda0ef39,70,66568.48,2,11230.15,8,0
4912b9f7,78,39421.92,4,6273.24,1,0
f0fd618d,53,86298.06,5,6111.06,6,3
05c7a505,57,79875.73,1,19668.8,4,4
f6390c1e,34,137098.82,2,1316.32,7,4
febc50e1,47,140900.7,1,19786.39,7,2
7fea2006,26,69863.76,1,1431.16,3,1
14cffb62,50,83925.93,4,6122.66,3,1
dafc2562,73,136510.71,5,10126.97,7,2
d0024a7f,69,124872.02,1,3294.32,2,3
5ed3a944,42,20475.32,1,3129.5,6,0
54d80c25,31,61607.74,2,5498.1,7,2
9a560c79,28,74830.65,5,19483.39,7,4
0561fb77,70,49863.12,5,7912.28,9,1
09d1d895,52,45944.31,1,11536.9,3,1
